customer_id,name,email,country,registration_date,order_id,product_id,order_date,quantity,price,product_name,category,stock,review_id,rating,review_date
2393,Eduardo Young,harriswayne@logan.com,Tanzania,2020-07-02,330,356,2024-05-28,7,1028.04,Tend Books,Accessories,237,,,
2393,Eduardo Young,harriswayne@logan.com,Tanzania,2020-07-02,3904,257,2024-02-11,7,1226.15,Central Books,Electronics,241,,,
2393,Eduardo Young,harriswayne@logan.com,Tanzania,2020-07-02,4717,263,2024-06-22,7,1318.81,Firm Furniture,Electronics,76,,,
2393,Eduardo Young,harriswayne@logan.com,Tanzania,2020-07-02,6105,84,2024-09-15,3,860.78,Defense Books,Books,268,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,147,69,2024-07-31,7,1028.55,Church Clothing,Accessories,93,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,1937,87,2024-06-07,6,1202.92,Own Books,Furniture,490,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,3293,16,2024-09-10,8,1420.43,Reason Accessories,Accessories,41,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,3937,296,2024-06-06,10,1099.64,Word Accessories,Clothing,219,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,5212,65,2024-02-08,4,550.12,Beat Electronics,Accessories,111,,,
2394,Jose Sutton,stricklandshirley@yahoo.com,Chile,2023-03-21,8298,443,2024-02-23,5,725.13,Card Furniture,Electronics,376,,,
2395,Erica Smith,nnguyen@yahoo.com,Cape Verde,2021-08-25,5175,403,2024-03-21,1,590.39,Kind Accessories,Books,476,,,
2395,Erica Smith,nnguyen@yahoo.com,Cape Verde,2021-08-25,6564,193,2024-03-16,4,670.47,Increase Books,Furniture,440,,,
2395,Erica Smith,nnguyen@yahoo.com,Cape Verde,2021-08-25,8987,101,2024-10-21,1,1008.53,Read Books,Furniture,496,,,
2396,Mary Harper,velezchelsea@cruz.com,Hong Kong,2023-06-12,1796,238,2024-03-07,6,103.87,Field Furniture,Accessories,245,,,
2396,Mary Harper,velezchelsea@cruz.com,Hong Kong,2023-06-12,1948,98,2024-08-31,7,463.79,Anything Clothing,Clothing,135,,,
2396,Mary Harper,velezchelsea@cruz.com,Hong Kong,2023-06-12,4316,60,2024-01-04,10,1045.0,Hospital Accessories,Accessories,120,,,
2396,Mary Harper,velezchelsea@cruz.com,Hong Kong,2023-06-12,6578,394,2024-08-17,5,957.8,Can Books,Accessories,211,,,
2397,Cynthia Harper,daughertymatthew@yahoo.com,Palestinian Territory,2024-09-09,664,74,2024-08-30,7,827.89,Plant Electronics,Clothing,329,,,
2397,Cynthia Harper,daughertymatthew@yahoo.com,Palestinian Territory,2024-09-09,2905,456,2024-09-02,3,1013.11,Him Books,Clothing,180,,,
2397,Cynthia Harper,daughertymatthew@yahoo.com,Palestinian Territory,2024-09-09,6305,191,2024-10-20,3,1248.46,That Electronics,Books,313,,,
2397,Cynthia Harper,daughertymatthew@yahoo.com,Palestinian Territory,2024-09-09,8092,136,2024-08-04,1,374.97,International Electronics,Accessories,269,,,
2397,Cynthia Harper,daughertymatthew@yahoo.com,Palestinian Territory,2024-09-09,8674,374,2024-07-27,3,1247.25,Avoid Clothing,Electronics,476,,,
2398,Larry Solomon,rachel22@gmail.com,Philippines,2022-06-07,2294,443,2024-10-20,4,1230.63,Card Furniture,Electronics,376,,,
2398,Larry Solomon,rachel22@gmail.com,Philippines,2022-06-07,2357,300,2024-05-22,4,207.62,Learn Furniture,Accessories,462,,,
2398,Larry Solomon,rachel22@gmail.com,Philippines,2022-06-07,5586,226,2024-07-13,4,1081.97,Type Furniture,Accessories,75,,,
2398,Larry Solomon,rachel22@gmail.com,Philippines,2022-06-07,7788,204,2024-03-10,6,643.51,Live Accessories,Books,256,,,
2399,Tracy Sandoval,careygene@schultz-murphy.com,New Zealand,2022-12-24,1158,186,2024-07-23,8,1263.6,Your Electronics,Furniture,183,,,
2399,Tracy Sandoval,careygene@schultz-murphy.com,New Zealand,2022-12-24,3517,169,2024-08-15,5,432.68,Hundred Electronics,Furniture,305,,,
2399,Tracy Sandoval,careygene@schultz-murphy.com,New Zealand,2022-12-24,9977,318,2024-05-04,3,337.74,Soon Electronics,Clothing,63,,,
2401,Samuel Underwood,brianna35@yahoo.com,Tonga,2022-12-30,7662,213,2024-04-26,3,1217.13,Fall Accessories,Books,310,,,
2402,Debra Harris,lauraleonard@hotmail.com,Palestinian Territory,2020-03-30,1938,431,2024-04-01,1,1117.36,Travel Books,Accessories,298,,,
2402,Debra Harris,lauraleonard@hotmail.com,Palestinian Territory,2020-03-30,4174,348,2024-10-01,4,1160.91,Military Clothing,Books,14,,,
2402,Debra Harris,lauraleonard@hotmail.com,Palestinian Territory,2020-03-30,6823,163,2024-02-08,5,904.57,Whole Electronics,Electronics,198,,,
2402,Debra Harris,lauraleonard@hotmail.com,Palestinian Territory,2020-03-30,7624,373,2024-02-18,5,1453.03,Compare Books,Clothing,371,,,
2402,Debra Harris,lauraleonard@hotmail.com,Palestinian Territory,2020-03-30,8332,299,2024-08-21,9,1067.52,Newspaper Accessories,Accessories,221,,,
2403,Susan Williams,jamesbrown@garcia-barnes.info,Palau,2020-01-23,1862,31,2024-08-09,10,260.27,Game Accessories,Accessories,100,,,
2403,Susan Williams,jamesbrown@garcia-barnes.info,Palau,2020-01-23,6474,324,2024-02-05,8,302.52,Food Electronics,Electronics,147,,,
2403,Susan Williams,jamesbrown@garcia-barnes.info,Palau,2020-01-23,8149,138,2024-10-13,5,223.27,Last Electronics,Clothing,27,,,
2403,Susan Williams,jamesbrown@garcia-barnes.info,Palau,2020-01-23,8601,252,2024-05-31,10,1100.29,One Books,Books,459,,,
2403,Susan Williams,jamesbrown@garcia-barnes.info,Palau,2020-01-23,9337,400,2024-07-30,9,555.27,Free Clothing,Electronics,60,,,
2404,Casey Walker,harperbrittney@bennett.info,Georgia,2021-08-15,6385,169,2024-05-11,10,1136.12,Hundred Electronics,Furniture,305,,,
2404,Casey Walker,harperbrittney@bennett.info,Georgia,2021-08-15,6463,239,2024-01-28,3,686.53,Late Clothing,Books,125,,,
2404,Casey Walker,harperbrittney@bennett.info,Georgia,2021-08-15,8197,500,2024-10-07,5,557.81,Partner Furniture,Accessories,241,,,
2405,Steven Anderson,klynn@smith.net,Svalbard & Jan Mayen Islands,2024-07-07,794,446,2024-09-09,4,491.59,Say Accessories,Accessories,469,,,
2405,Steven Anderson,klynn@smith.net,Svalbard & Jan Mayen Islands,2024-07-07,2761,30,2024-01-26,3,1484.98,Central Furniture,Furniture,305,,,
2405,Steven Anderson,klynn@smith.net,Svalbard & Jan Mayen Islands,2024-07-07,7759,117,2024-06-08,5,458.45,Society Furniture,Clothing,88,,,
2406,Kent Martinez,katelyndillon@hotmail.com,Saudi Arabia,2023-08-06,2619,336,2024-01-11,3,1418.21,Far Furniture,Electronics,57,,,
2406,Kent Martinez,katelyndillon@hotmail.com,Saudi Arabia,2023-08-06,9091,82,2024-08-21,3,896.41,Investment Electronics,Accessories,13,,,
2406,Kent Martinez,katelyndillon@hotmail.com,Saudi Arabia,2023-08-06,9749,48,2024-09-21,5,986.13,Direction Clothing,Furniture,48,,,
2407,Erica Sharp,michael36@hotmail.com,Sao Tome and Principe,2022-05-23,374,50,2024-04-14,3,274.29,National Furniture,Furniture,303,,,
2407,Erica Sharp,michael36@hotmail.com,Sao Tome and Principe,2022-05-23,1443,245,2024-03-26,7,1191.72,Why Electronics,Books,486,,,
2407,Erica Sharp,michael36@hotmail.com,Sao Tome and Principe,2022-05-23,6006,422,2024-04-28,2,732.74,Two Electronics,Furniture,34,,,
2408,Anthony Garrett,jthornton@yahoo.com,Bouvet Island (Bouvetoya),2023-10-31,3176,165,2024-02-12,6,1342.14,Phone Clothing,Accessories,152,,,
2408,Anthony Garrett,jthornton@yahoo.com,Bouvet Island (Bouvetoya),2023-10-31,4645,409,2024-06-15,7,79.42,Body Books,Accessories,128,,,
2408,Anthony Garrett,jthornton@yahoo.com,Bouvet Island (Bouvetoya),2023-10-31,5936,488,2024-10-11,10,933.07,Majority Books,Electronics,248,,,
2409,Terri Ramos,perezleah@yahoo.com,Guinea,2020-02-05,963,127,2024-03-10,6,454.78,Accept Furniture,Electronics,182,,,
2409,Terri Ramos,perezleah@yahoo.com,Guinea,2020-02-05,2943,114,2024-07-03,5,585.24,Voice Accessories,Books,208,,,
2409,Terri Ramos,perezleah@yahoo.com,Guinea,2020-02-05,4091,83,2024-10-21,6,1251.5,Experience Accessories,Electronics,136,,,
2410,Margaret Brooks,catherine79@leonard.com,Armenia,2022-01-04,57,430,2024-10-18,7,520.9,Responsibility Electronics,Accessories,403,,,
2411,Alicia Mccormick,mark69@phillips.com,Niger,2024-03-18,3903,226,2024-05-19,3,126.44,Type Furniture,Accessories,75,,,
2411,Alicia Mccormick,mark69@phillips.com,Niger,2024-03-18,5644,448,2024-04-13,1,651.97,Reduce Books,Books,31,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,1379,111,2024-04-25,7,1109.07,Quality Furniture,Furniture,264,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,5125,141,2024-02-21,5,520.2,Sea Electronics,Clothing,72,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,5483,16,2024-02-11,1,1162.97,Reason Accessories,Accessories,41,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,5628,361,2024-07-07,2,1030.23,Now Electronics,Accessories,124,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,5679,44,2024-06-05,3,759.93,Data Electronics,Accessories,39,,,
2412,Deborah Williams,sean93@hotmail.com,Germany,2024-01-14,7643,75,2024-02-04,4,643.36,Interesting Books,Books,251,,,
2413,Andrew Hicks,jose26@hotmail.com,Bermuda,2024-03-25,3695,421,2024-03-21,7,71.94,Toward Clothing,Accessories,285,,,
2413,Andrew Hicks,jose26@hotmail.com,Bermuda,2024-03-25,6180,324,2024-03-21,7,1059.08,Food Electronics,Electronics,147,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,3364,206,2024-01-14,8,1229.65,Child Electronics,Books,423,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,4005,218,2024-06-04,9,1379.96,Large Clothing,Clothing,219,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,4607,279,2024-10-14,7,635.19,Prove Furniture,Furniture,55,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,7542,77,2024-08-28,10,455.61,Almost Furniture,Accessories,306,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,8402,321,2024-07-10,4,1059.09,Can Books,Electronics,249,,,
2414,Beth Cardenas,xpaul@hotmail.com,Grenada,2022-07-04,9447,345,2024-05-13,10,969.4,Hospital Accessories,Furniture,14,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,1021,95,2024-05-07,2,842.93,Speak Clothing,Electronics,169,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,1410,336,2024-08-02,9,1183.95,Far Furniture,Electronics,57,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,1824,82,2024-07-07,7,987.43,Investment Electronics,Accessories,13,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,5761,461,2024-06-16,9,843.84,Sound Electronics,Accessories,48,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,6967,414,2024-06-12,3,318.86,North Electronics,Books,458,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,7332,54,2024-10-17,4,1343.82,Between Accessories,Books,488,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,8357,332,2024-09-02,9,356.89,Use Electronics,Electronics,180,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,7,465,2024-03-30,8,550.79,Identify Furniture,Furniture,358,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,998,206,2024-10-23,1,108.84,Child Electronics,Books,423,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,5368,371,2024-03-17,4,750.4,Hundred Books,Clothing,163,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,5511,137,2024-07-05,1,473.99,Girl Clothing,Clothing,334,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,5598,122,2024-10-18,3,1462.28,Tell Accessories,Furniture,335,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,6686,46,2024-09-22,9,1132.03,Son Accessories,Clothing,419,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,8416,128,2024-07-28,9,753.66,Office Furniture,Furniture,347,,,
2416,Crystal Bailey,calebfuentes@johnson.com,Guinea-Bissau,2024-04-28,8922,221,2024-03-21,5,1333.55,Since Books,Electronics,31,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,3910,407,2024-07-03,1,1343.32,Positive Clothing,Accessories,51,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,7630,144,2024-03-28,1,522.24,Feel Clothing,Books,326,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,8217,278,2024-09-17,3,608.79,Value Clothing,Electronics,45,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,8730,95,2024-05-04,10,102.04,Speak Clothing,Electronics,169,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,8765,331,2024-03-05,6,984.44,Mention Furniture,Books,459,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,9118,145,2024-04-10,7,1471.43,Answer Books,Books,67,,,
2418,Joyce Reilly,gabrielawong@gmail.com,Guyana,2023-07-11,2875,444,2024-02-22,9,530.05,End Clothing,Furniture,335,,,
2418,Joyce Reilly,gabrielawong@gmail.com,Guyana,2023-07-11,5701,61,2024-10-12,7,759.57,Bed Clothing,Accessories,169,,,
2418,Joyce Reilly,gabrielawong@gmail.com,Guyana,2023-07-11,6958,45,2024-09-14,3,255.9,Race Accessories,Electronics,255,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,582,443,2024-09-23,3,1278.1,Card Furniture,Electronics,376,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,2208,142,2024-02-25,3,551.93,Be Electronics,Books,335,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,3129,308,2024-01-07,2,842.08,Community Books,Accessories,34,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,3849,411,2024-04-22,7,1291.25,Put Electronics,Clothing,495,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,4464,78,2024-01-02,7,477.89,Capital Electronics,Electronics,134,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,6027,147,2024-06-13,5,375.46,Impact Books,Books,213,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,9300,15,2024-08-16,2,886.0,Use Furniture,Clothing,295,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,9889,211,2024-09-30,8,788.14,Least Accessories,Furniture,400,,,
2420,Brian Baker,johnnyjennings@hotmail.com,Gambia,2021-12-17,2169,460,2024-07-02,8,187.36,Door Books,Books,73,,,
2421,Patricia Cunningham,jacksonbrian@gonzalez.com,Myanmar,2020-08-31,366,341,2024-09-18,3,462.12,Say Clothing,Furniture,197,,,
2421,Patricia Cunningham,jacksonbrian@gonzalez.com,Myanmar,2020-08-31,4836,197,2024-05-06,7,537.51,Hope Clothing,Electronics,269,,,
2421,Patricia Cunningham,jacksonbrian@gonzalez.com,Myanmar,2020-08-31,8077,15,2024-06-25,8,1411.99,Use Furniture,Clothing,295,,,
2422,James Tucker,bradley82@hotmail.com,Cote d'Ivoire,2020-08-25,1079,283,2024-09-11,8,378.26,Student Electronics,Books,267,,,
2422,James Tucker,bradley82@hotmail.com,Cote d'Ivoire,2020-08-25,1273,140,2024-08-08,2,335.43,Stage Books,Clothing,270,,,
2422,James Tucker,bradley82@hotmail.com,Cote d'Ivoire,2020-08-25,3651,9,2024-03-08,3,878.5,Coach Electronics,Books,386,,,
2422,James Tucker,bradley82@hotmail.com,Cote d'Ivoire,2020-08-25,4559,47,2024-01-27,4,305.02,Result Accessories,Clothing,65,,,
2422,James Tucker,bradley82@hotmail.com,Cote d'Ivoire,2020-08-25,7214,449,2024-03-15,7,118.72,Market Furniture,Accessories,395,,,
2423,Richard Robertson,tiffanycortez@gmail.com,Pakistan,2024-10-15,248,413,2024-03-14,1,585.23,Spend Clothing,Clothing,476,,,
2423,Richard Robertson,tiffanycortez@gmail.com,Pakistan,2024-10-15,2990,418,2024-08-01,9,1388.12,Threat Accessories,Electronics,177,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,165,126,2024-05-18,8,1348.99,Trip Clothing,Clothing,76,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,473,337,2024-02-01,10,784.12,Choice Accessories,Clothing,83,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,1193,280,2024-02-03,1,1055.27,Pick Accessories,Accessories,496,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,1592,100,2024-09-30,9,20.08,Turn Accessories,Electronics,495,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,2620,320,2024-10-10,7,1038.15,Product Books,Books,298,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,3805,445,2024-06-29,9,389.6,Defense Furniture,Clothing,427,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,4002,477,2024-01-14,5,242.32,Somebody Furniture,Furniture,179,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,5506,276,2024-08-11,5,403.17,Forward Clothing,Electronics,214,,,
2424,Jason Hammond,hcampos@hotmail.com,Kenya,2020-10-23,9019,377,2024-10-08,9,269.72,North Accessories,Electronics,184,,,
2425,Crystal Farrell,choikatherine@hotmail.com,Netherlands Antilles,2021-11-30,781,280,2024-06-17,4,560.84,Pick Accessories,Accessories,496,,,
2425,Crystal Farrell,choikatherine@hotmail.com,Netherlands Antilles,2021-11-30,5630,404,2024-04-23,4,705.89,International Books,Electronics,495,,,
2425,Crystal Farrell,choikatherine@hotmail.com,Netherlands Antilles,2021-11-30,8950,329,2024-08-09,2,12.48,Mouth Electronics,Books,251,,,
2426,Samuel Watson,ellen37@hotmail.com,Jamaica,2020-05-08,1747,21,2024-03-17,2,1438.46,Important Accessories,Accessories,303,,,
2426,Samuel Watson,ellen37@hotmail.com,Jamaica,2020-05-08,3740,234,2024-10-03,2,1437.89,Money Books,Clothing,16,,,
2426,Samuel Watson,ellen37@hotmail.com,Jamaica,2020-05-08,6574,200,2024-07-20,4,1109.11,Eight Accessories,Electronics,62,,,
2426,Samuel Watson,ellen37@hotmail.com,Jamaica,2020-05-08,8973,153,2024-03-25,8,886.75,Professor Clothing,Books,104,,,
2427,Kristin Perez,melissa64@yahoo.com,Portugal,2023-11-30,549,37,2024-05-21,5,958.72,Yeah Electronics,Accessories,449,,,
2429,Robert Anderson,thomasdebra@gmail.com,British Indian Ocean Territory (Chagos Archipelago),2020-03-12,665,71,2024-09-27,8,844.65,Will Clothing,Books,199,,,
2429,Robert Anderson,thomasdebra@gmail.com,British Indian Ocean Territory (Chagos Archipelago),2020-03-12,7672,301,2024-06-16,9,1276.46,Pay Clothing,Furniture,21,,,
2429,Robert Anderson,thomasdebra@gmail.com,British Indian Ocean Territory (Chagos Archipelago),2020-03-12,9318,482,2024-08-10,9,700.12,Person Electronics,Electronics,150,,,
2430,Michael Davis,whitehannah@henderson.info,Eritrea,2022-01-03,4136,108,2024-02-28,8,184.62,News Electronics,Electronics,440,,,
2430,Michael Davis,whitehannah@henderson.info,Eritrea,2022-01-03,5664,91,2024-07-04,3,863.7,Card Books,Books,306,,,
2430,Michael Davis,whitehannah@henderson.info,Eritrea,2022-01-03,6756,455,2024-05-19,3,1089.23,Understand Books,Electronics,494,,,
2430,Michael Davis,whitehannah@henderson.info,Eritrea,2022-01-03,7221,241,2024-02-22,4,141.68,Eye Accessories,Accessories,442,,,
2430,Michael Davis,whitehannah@henderson.info,Eritrea,2022-01-03,9720,333,2024-05-14,5,584.38,Such Books,Books,494,,,
2431,Kathy Hopkins,rmann@harris-guzman.com,Kyrgyz Republic,2023-02-16,4196,427,2024-10-11,10,666.41,Color Books,Furniture,351,,,
2432,Mrs. Sarah Wright,santosjohn@yahoo.com,Ecuador,2021-04-30,8183,433,2024-09-08,3,1408.36,Theory Books,Books,266,,,
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,284,344,2024-02-04,2,163.55,Part Books,Books,222,,,
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,2001,111,2024-06-30,9,58.1,Quality Furniture,Furniture,264,,,
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,2572,471,2024-05-21,2,1104.03,About Furniture,Electronics,36,2415.0,4.0,2024-10-07
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,5751,471,2024-03-25,2,195.44,About Furniture,Electronics,36,2415.0,4.0,2024-10-07
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,6739,209,2024-06-14,4,630.6,Own Clothing,Furniture,154,,,
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,7714,242,2024-04-15,5,1347.54,Media Electronics,Electronics,220,,,
2434,Ashley Davis,karenmartinez@hotmail.com,Moldova,2020-06-20,9820,259,2024-06-07,9,324.17,Action Electronics,Books,328,,,
2435,Mikayla Smith,joshuabenton@gmail.com,Nicaragua,2020-03-25,1187,62,2024-09-14,2,138.78,Sport Books,Furniture,23,,,
2435,Mikayla Smith,joshuabenton@gmail.com,Nicaragua,2020-03-25,1972,117,2024-07-12,5,573.28,Society Furniture,Clothing,88,,,
2435,Mikayla Smith,joshuabenton@gmail.com,Nicaragua,2020-03-25,2862,125,2024-01-07,3,504.81,Middle Electronics,Accessories,312,,,
2436,Whitney Cooley,jennifer55@yahoo.com,British Virgin Islands,2024-02-04,201,243,2024-04-10,9,419.25,Term Electronics,Accessories,422,,,
2436,Whitney Cooley,jennifer55@yahoo.com,British Virgin Islands,2024-02-04,4300,399,2024-01-26,2,237.64,Consumer Accessories,Clothing,48,,,
2436,Whitney Cooley,jennifer55@yahoo.com,British Virgin Islands,2024-02-04,9839,84,2024-09-25,4,1180.06,Defense Books,Books,268,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,62,336,2024-01-30,2,445.27,Far Furniture,Electronics,57,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,1215,148,2024-07-06,9,1370.09,Generation Accessories,Books,25,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,3331,259,2024-05-19,4,1050.24,Action Electronics,Books,328,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,4246,331,2024-05-19,4,998.8,Mention Furniture,Books,459,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,5132,362,2024-08-23,10,1380.68,Claim Clothing,Electronics,313,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,8547,174,2024-07-23,10,1273.63,Foreign Accessories,Accessories,441,,,
2437,Cynthia Rogers,bennettmichael@hotmail.com,Nicaragua,2024-04-03,9557,398,2024-04-04,9,1357.35,Sense Books,Furniture,376,,,
2438,Maria Diaz,angelajackson@gmail.com,Tuvalu,2024-09-16,855,299,2024-05-11,3,393.81,Newspaper Accessories,Accessories,221,,,
2438,Maria Diaz,angelajackson@gmail.com,Tuvalu,2024-09-16,9607,466,2024-08-20,8,1159.37,Administration Accessories,Clothing,53,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,208,430,2024-07-06,3,770.05,Responsibility Electronics,Accessories,403,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,4252,129,2024-08-23,5,263.18,Expert Books,Accessories,181,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,4904,42,2024-06-05,5,1485.59,Trip Clothing,Furniture,297,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,7756,224,2024-06-15,7,372.41,Inside Clothing,Electronics,307,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,8417,59,2024-03-21,10,1013.07,Whom Accessories,Electronics,451,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,9015,304,2024-09-18,3,951.53,Body Clothing,Accessories,133,,,
2440,Diane Allen,lesliekennedy@nguyen.info,Bhutan,2024-03-30,8729,183,2024-06-27,6,629.13,Feel Electronics,Books,58,,,
2441,Jenny Larson,gonzaleskevin@gmail.com,Korea,2024-09-16,302,15,2024-10-17,7,143.7,Use Furniture,Clothing,295,,,
2441,Jenny Larson,gonzaleskevin@gmail.com,Korea,2024-09-16,1454,255,2024-05-23,8,87.22,Act Books,Accessories,167,,,
2441,Jenny Larson,gonzaleskevin@gmail.com,Korea,2024-09-16,1611,473,2024-04-16,10,614.97,Talk Accessories,Books,289,,,
2441,Jenny Larson,gonzaleskevin@gmail.com,Korea,2024-09-16,7940,199,2024-08-28,5,839.92,Huge Clothing,Books,282,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,286,276,2024-07-14,2,784.18,Forward Clothing,Electronics,214,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,5101,203,2024-01-11,8,317.94,Several Accessories,Furniture,251,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,6577,356,2024-07-28,9,104.25,Tend Books,Accessories,237,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,7010,198,2024-02-12,4,205.02,Read Books,Books,144,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,7505,22,2024-06-03,2,391.53,Product Books,Books,250,,,
2442,Jesus Jackson,todd71@yahoo.com,Gabon,2022-06-21,7965,423,2024-07-05,8,1068.35,Raise Books,Books,27,,,
2443,Traci Lee,williamwilliams@nixon.com,Turkey,2021-12-12,1032,280,2024-10-03,10,736.57,Pick Accessories,Accessories,496,,,
2443,Traci Lee,williamwilliams@nixon.com,Turkey,2021-12-12,1129,438,2024-03-05,5,1321.12,Economic Electronics,Accessories,186,,,
2444,Andrew Hunter,lhernandez@johnson.com,Jersey,2020-09-07,3348,434,2024-07-09,2,910.57,Agreement Books,Electronics,378,,,
2444,Andrew Hunter,lhernandez@johnson.com,Jersey,2020-09-07,3549,371,2024-01-16,4,1175.44,Hundred Books,Clothing,163,,,
2444,Andrew Hunter,lhernandez@johnson.com,Jersey,2020-09-07,5094,190,2024-04-15,9,667.1,Increase Clothing,Clothing,374,,,
2445,Darrell Shea,ashleymills@hotmail.com,Bouvet Island (Bouvetoya),2021-03-04,337,136,2024-09-02,8,777.88,International Electronics,Accessories,269,,,
