customer_id,customer_name,email,country,registration_date,product_id,product_name,category,stock,order_id,order_date,quantity,price,review_id,rating,review_date
2322,Timothy Horton,evanskenneth@mcmillan-mercado.com,Serbia,2022-11-30,406,Resource Books,Accessories,19,8581,2024-08-14,2,1451.34,,,
2896,Joshua Ramirez,katieflores@hotmail.com,Somalia,2023-04-11,407,Positive Clothing,Accessories,51,455,2024-09-04,6,1008.99,,,
128,April Patterson,zporter@gmail.com,Anguilla,2024-08-22,407,Positive Clothing,Accessories,51,1340,2024-04-20,1,1461.49,,,
714,Todd Carlson,charles72@baldwin.net,Bhutan,2023-01-09,407,Positive Clothing,Accessories,51,1591,2024-05-10,3,801.34,,,
2500,Lance Stevenson,ruizsteven@hotmail.com,Albania,2023-04-02,407,Positive Clothing,Accessories,51,2407,2024-07-27,3,1259.84,,,
2459,Wanda Osborne,chadyork@hotmail.com,Tokelau,2021-03-31,407,Positive Clothing,Accessories,51,2735,2024-03-14,8,676.05,,,
2493,Jeffrey Hernandez,erica29@hotmail.com,Niger,2020-01-07,407,Positive Clothing,Accessories,51,3228,2024-07-31,8,1321.11,,,
2123,Robert Maddox,petersonsteven@johns.com,Pakistan,2023-08-02,407,Positive Clothing,Accessories,51,3564,2024-02-13,4,1416.73,,,
2417,Heather Vargas,jharris@hotmail.com,Sudan,2024-05-23,407,Positive Clothing,Accessories,51,3910,2024-07-03,1,1343.32,,,
31,Katrina Young,holdenkyle@horton.com,Dominica,2020-11-29,407,Positive Clothing,Accessories,51,4103,2024-01-24,8,947.87,,,
2500,Lance Stevenson,ruizsteven@hotmail.com,Albania,2023-04-02,407,Positive Clothing,Accessories,51,4637,2024-10-21,7,814.9,,,
2685,Jeffery Ibarra,williamhoward@gmail.com,Bolivia,2020-05-15,407,Positive Clothing,Accessories,51,4969,2024-04-27,2,1184.38,,,
2623,Julie Ortiz,sabrinavargas@hotmail.com,Uzbekistan,2023-09-23,407,Positive Clothing,Accessories,51,5269,2024-02-18,3,1121.97,,,
13,Joshua Solis,jamessummers@gmail.com,Ethiopia,2021-03-15,407,Positive Clothing,Accessories,51,5463,2024-05-04,1,1379.22,,,
1324,Adam Reed,ryan29@gmail.com,Holy See (Vatican City State),2024-09-28,407,Positive Clothing,Accessories,51,5914,2024-09-13,6,807.22,,,
1684,Daniel Abbott,nweiss@sheppard.com,Finland,2024-06-29,407,Positive Clothing,Accessories,51,6149,2024-08-31,9,339.68,,,
1053,Jason Nichols,david16@hart.com,Brazil,2023-05-26,407,Positive Clothing,Accessories,51,8321,2024-09-29,7,697.53,,,
385,Jason Hayes,aliciastrong@hotmail.com,Iraq,2024-05-04,407,Positive Clothing,Accessories,51,8505,2024-05-07,4,828.03,,,
2687,Bethany Hernandez,brianjackson@miller.biz,Cocos (Keeling) Islands,2022-03-30,407,Positive Clothing,Accessories,51,8554,2024-03-19,5,854.45,,,
1335,Logan Logan,christina77@gmail.com,South Africa,2020-05-23,407,Positive Clothing,Accessories,51,8685,2024-07-10,6,120.13,,,
2355,David Hendricks,rachel28@delgado.com,Italy,2021-05-27,407,Positive Clothing,Accessories,51,8793,2024-05-21,10,1255.33,,,
342,Samuel Reid,apaul@gmail.com,Mauritania,2024-01-17,407,Positive Clothing,Accessories,51,9071,2024-10-17,5,1066.82,,,
1455,Heidi Miller DVM,cisnerosconnie@shepherd-anderson.org,Cote d'Ivoire,2023-11-03,407,Positive Clothing,Accessories,51,9383,2024-02-09,8,607.63,,,
737,Sabrina Hobbs,kingbrandon@hawkins.com,Christmas Island,2021-09-08,407,Positive Clothing,Accessories,51,9579,2024-02-27,1,26.1,,,
1811,Bradley Miller,murraygeorge@yahoo.com,Bhutan,2020-02-02,408,Stand Clothing,Furniture,21,124,2024-02-21,1,100.76,,,
1370,Brad Mcdaniel,maria12@clark.com,Barbados,2022-08-23,408,Stand Clothing,Furniture,21,458,2024-02-16,10,1373.65,,,
150,Arthur Terry,xhernandez@griffin.com,Liberia,2022-05-17,408,Stand Clothing,Furniture,21,1268,2024-10-07,5,1131.79,,,
2529,Erica Wilkinson,hlin@gmail.com,Niue,2021-11-05,408,Stand Clothing,Furniture,21,1416,2024-08-01,7,561.9,,,
2589,Melissa Ramirez,wilsondouglas@mccoy.net,Guatemala,2023-12-16,408,Stand Clothing,Furniture,21,1433,2024-07-30,2,850.51,,,
2178,Christopher Phillips,zsims@yahoo.com,United Kingdom,2021-03-05,408,Stand Clothing,Furniture,21,3520,2024-09-04,9,448.25,,,
1673,Tiffany Nichols,tombecker@garza.com,Trinidad and Tobago,2020-02-15,408,Stand Clothing,Furniture,21,3730,2024-05-20,3,763.13,,,
281,Bobby Nunez,connerelizabeth@yahoo.com,Andorra,2023-03-10,408,Stand Clothing,Furniture,21,4414,2024-08-13,5,1152.25,,,
2174,Jamie Walter,brandycarter@turner.biz,Russian Federation,2023-10-29,408,Stand Clothing,Furniture,21,5319,2024-02-05,5,1021.5,,,
2678,Elizabeth Howard,joannalopez@gmail.com,Latvia,2024-01-14,408,Stand Clothing,Furniture,21,5720,2024-09-03,6,283.08,,,
2351,Lori Mason,garrett02@gmail.com,Syrian Arab Republic,2023-01-20,408,Stand Clothing,Furniture,21,5804,2024-08-18,5,102.23,,,
638,Tracy White,nsmith@barrera-schneider.com,Ireland,2023-08-04,408,Stand Clothing,Furniture,21,5825,2024-04-01,6,382.44,,,
179,Amy Snyder,riverakathleen@olson.net,Belize,2022-03-28,408,Stand Clothing,Furniture,21,6572,2024-06-19,10,783.11,,,
1347,Edwin Quinn,gberry@yahoo.com,Spain,2023-11-01,408,Stand Clothing,Furniture,21,7386,2024-02-12,7,1168.01,,,
2676,Melissa Martin,wvargas@jones.com,Croatia,2024-06-12,408,Stand Clothing,Furniture,21,7798,2024-09-13,6,84.49,,,
2044,Logan Figueroa,patrick97@gmail.com,Netherlands Antilles,2024-07-25,408,Stand Clothing,Furniture,21,7956,2024-09-08,1,202.22,,,
2869,Kimberly Hopkins,kimberlychan@garrett.info,Comoros,2022-06-14,408,Stand Clothing,Furniture,21,9098,2024-08-06,1,798.99,,,
1646,Pamela Flores,christopherschultz@king.com,United States of America,2023-03-14,408,Stand Clothing,Furniture,21,9648,2024-02-28,7,1052.74,,,
2772,Alexandra Jenkins,dbrown@gmail.com,Saint Pierre and Miquelon,2024-04-11,408,Stand Clothing,Furniture,21,9844,2024-06-02,4,358.78,,,
1468,Robert Moore,wernermichael@yahoo.com,Isle of Man,2021-06-27,409,Body Books,Accessories,128,735,2024-03-01,7,71.49,,,
521,Travis Davis,lingary@hotmail.com,Saint Kitts and Nevis,2022-02-17,409,Body Books,Accessories,128,1447,2024-06-04,3,1457.26,,,
1192,Steven Luna,robertjennings@wagner.net,Monaco,2022-10-03,409,Body Books,Accessories,128,1527,2024-10-11,1,401.61,,,
273,Melissa Walker,prattmatthew@norton.info,Jordan,2020-10-20,409,Body Books,Accessories,128,1658,2024-02-21,10,1399.6,,,
1588,Adam Lane,wardbeverly@gmail.com,Pitcairn Islands,2022-01-23,409,Body Books,Accessories,128,1767,2024-04-02,1,1303.52,,,
1281,Sarah Brown,melissa16@rivera.com,Slovenia,2022-10-31,409,Body Books,Accessories,128,2965,2024-01-18,6,873.05,,,
799,Paul Thompson,fullerkristen@hanna-murphy.com,British Virgin Islands,2022-04-08,409,Body Books,Accessories,128,3313,2024-04-29,8,879.64,,,
1342,Daniel Morgan,brownmakayla@byrd-hines.com,Sudan,2020-12-16,409,Body Books,Accessories,128,4606,2024-07-12,5,1325.89,,,
2408,Anthony Garrett,jthornton@yahoo.com,Bouvet Island (Bouvetoya),2023-10-31,409,Body Books,Accessories,128,4645,2024-06-15,7,79.42,,,
2746,Samantha Scott,ian23@yahoo.com,United States Minor Outlying Islands,2024-08-03,409,Body Books,Accessories,128,5009,2024-07-15,9,1009.22,,,
2487,Derrick Jackson,lisashaw@gmail.com,Romania,2024-05-27,409,Body Books,Accessories,128,5385,2024-01-15,2,309.04,,,
682,Martin Marsh,donna35@hotmail.com,Ghana,2020-03-16,409,Body Books,Accessories,128,5584,2024-08-27,6,814.0,,,
70,Jessica Rivera,christopherdaniels@tran.com,Kiribati,2023-04-03,409,Body Books,Accessories,128,6240,2024-04-20,4,798.48,,,
1945,Gwendolyn Berry,alexandramorrison@park.info,Bangladesh,2023-03-01,409,Body Books,Accessories,128,6597,2024-05-20,4,1181.24,,,
1347,Edwin Quinn,gberry@yahoo.com,Spain,2023-11-01,409,Body Books,Accessories,128,7425,2024-09-09,6,680.1,,,
2179,Eileen Rodriguez,jeffrey65@kemp-vance.com,Vietnam,2023-04-01,409,Body Books,Accessories,128,7477,2024-10-14,10,250.54,,,
60,Maria Wood,gregory80@yahoo.com,Mayotte,2024-02-03,409,Body Books,Accessories,128,9377,2024-03-07,7,1296.76,,,
40,David Fletcher,mortontammy@gmail.com,Aruba,2023-11-20,410,Grow Furniture,Clothing,320,47,2024-02-05,5,572.03,,,
926,Drew Gray,reesejoseph@hall-gonzalez.com,Botswana,2023-06-11,410,Grow Furniture,Clothing,320,158,2024-10-03,9,999.51,,,
1930,Gregory Reynolds,ncarpenter@gmail.com,Uzbekistan,2022-09-07,410,Grow Furniture,Clothing,320,333,2024-08-19,4,676.44,,,
2225,Melinda Daniel,angela95@clark.org,Mozambique,2024-05-05,410,Grow Furniture,Clothing,320,690,2024-05-26,2,246.67,,,
1690,Bryan Cole,richard42@hotmail.com,Philippines,2023-04-15,410,Grow Furniture,Clothing,320,1904,2024-06-03,6,355.11,,,
2084,Jerry Thomas,obond@hotmail.com,Colombia,2024-04-13,410,Grow Furniture,Clothing,320,2333,2024-09-01,8,298.42,,,
922,Nicholas Lee,leslie06@yahoo.com,Burundi,2023-09-22,410,Grow Furniture,Clothing,320,4212,2024-09-24,8,105.68,,,
1718,Wesley Fields,ldiaz@morris.com,Moldova,2022-10-30,410,Grow Furniture,Clothing,320,5888,2024-06-25,4,1198.94,,,
2686,Kevin Fox DDS,chrislopez@griffith.com,Kiribati,2024-03-07,410,Grow Furniture,Clothing,320,6694,2024-05-21,3,172.64,,,
2364,Tracy Adams,sharon99@bean-turner.com,Poland,2022-04-15,410,Grow Furniture,Clothing,320,7135,2024-03-27,8,1311.06,,,
2246,Amy Rodriguez,lwhite@medina.com,Bhutan,2021-11-28,410,Grow Furniture,Clothing,320,7932,2024-09-03,1,1205.5,,,
2898,Jeffrey Young,gallison@gmail.com,Senegal,2021-10-04,410,Grow Furniture,Clothing,320,7955,2024-05-11,9,646.15,,,
857,Mitchell Ball,claytonbrett@kennedy.com,Netherlands,2021-08-04,410,Grow Furniture,Clothing,320,8638,2024-01-11,9,266.57,,,
2328,Rebecca Greene,floresrebecca@yahoo.com,Costa Rica,2024-09-08,410,Grow Furniture,Clothing,320,9857,2024-06-17,10,618.5,,,
2300,Ashley Francis,kimberly35@clements.com,Eritrea,2020-12-24,410,Grow Furniture,Clothing,320,9875,2024-05-21,2,142.76,,,
1727,Jeffrey Smith,davidwhite@johnson.info,Korea,2024-03-10,410,Grow Furniture,Clothing,320,9906,2024-03-03,2,1074.3,,,
1563,Rebecca Brown,whall@hood.com,Bosnia and Herzegovina,2021-07-09,411,Put Electronics,Clothing,495,213,2024-02-01,7,708.27,,,
322,Maria Lamb,baueramy@hotmail.com,Slovenia,2024-10-01,411,Put Electronics,Clothing,495,745,2024-01-16,5,196.58,,,
1015,Kimberly Phillips,patricia69@moody.info,Finland,2021-12-31,411,Put Electronics,Clothing,495,1745,2024-03-26,3,818.65,,,
1952,Heather Ray,mayomonica@robertson-gardner.com,Montenegro,2022-01-21,411,Put Electronics,Clothing,495,1777,2024-09-27,4,21.24,,,
2013,Hannah Hanson,sheliamorales@yahoo.com,Jersey,2021-01-15,411,Put Electronics,Clothing,495,1818,2024-04-06,6,1140.84,,,
2332,Benjamin Henry,jcraig@hotmail.com,Bosnia and Herzegovina,2023-09-14,411,Put Electronics,Clothing,495,2781,2024-05-20,1,962.31,,,
577,Jose Washington,cheyennehahn@hotmail.com,Svalbard & Jan Mayen Islands,2020-03-10,411,Put Electronics,Clothing,495,2901,2024-04-04,7,511.77,,,
390,Natalie Jones,halllindsey@thomas.com,United States Virgin Islands,2020-03-12,411,Put Electronics,Clothing,495,3607,2024-09-26,6,693.4,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,411,Put Electronics,Clothing,495,3849,2024-04-22,7,1291.25,,,
480,Travis Thomas,karen62@huerta.info,Cote d'Ivoire,2022-06-30,411,Put Electronics,Clothing,495,5041,2024-02-04,6,1005.39,,,
564,Phillip Payne,mooremaurice@clark-cooper.com,Russian Federation,2022-12-21,411,Put Electronics,Clothing,495,5218,2024-01-21,6,947.91,,,
1018,Darrell Watson,suttonmichael@smith.com,Antarctica (the territory South of 60 deg S),2022-03-23,411,Put Electronics,Clothing,495,5541,2024-02-03,3,1061.62,,,
2830,Larry Bentley,matthew76@frazier-dougherty.net,Bolivia,2024-02-19,411,Put Electronics,Clothing,495,5972,2024-02-12,5,999.15,,,
1019,Stephen Rodriguez,jberger@yahoo.com,France,2021-05-02,411,Put Electronics,Clothing,495,6936,2024-09-03,8,1202.63,,,
2505,Lori Maddox,john38@hotmail.com,Malta,2022-08-03,411,Put Electronics,Clothing,495,7027,2024-01-15,10,1313.37,,,
809,Dr. Daniel Ellis,james28@frazier-collier.org,Panama,2021-02-01,411,Put Electronics,Clothing,495,7766,2024-01-26,6,58.67,,,
232,Christopher Thomas,kschultz@harris.org,United States of America,2023-09-09,411,Put Electronics,Clothing,495,7952,2024-01-20,9,995.07,,,
2253,Frank Melton,levans@houston-horn.org,Cote d'Ivoire,2021-09-30,411,Put Electronics,Clothing,495,9345,2024-06-14,9,425.66,,,
1300,Lauren Harper,garciacarol@elliott.biz,Saint Barthelemy,2021-05-26,411,Put Electronics,Clothing,495,9598,2024-10-03,3,187.16,,,
1934,Michael Boyer,yjames@yahoo.com,Nepal,2022-10-07,411,Put Electronics,Clothing,495,9779,2024-01-13,3,75.9,,,
285,William Smith,everettjason@reyes.com,Malaysia,2024-06-08,411,Put Electronics,Clothing,495,9823,2024-01-13,10,1136.27,,,
954,Joseph Maddox,cookdebra@knapp-williams.com,Lithuania,2022-07-27,412,Too Electronics,Accessories,31,450,2024-05-05,5,877.43,,,
2737,Travis Gonzalez,jhernandez@yahoo.com,Zambia,2021-08-05,412,Too Electronics,Accessories,31,1186,2024-04-25,5,220.56,,,
1823,Sandra Martinez,cookkristina@hotmail.com,Netherlands Antilles,2024-05-14,412,Too Electronics,Accessories,31,1280,2024-08-05,2,77.71,,,
973,Julie Scott,lisamiller@richardson.com,Oman,2023-08-08,412,Too Electronics,Accessories,31,1894,2024-10-13,2,1201.03,,,
936,Terry Wilkins,elizabethlee@gmail.com,Antarctica (the territory South of 60 deg S),2022-02-05,412,Too Electronics,Accessories,31,2110,2024-06-25,2,807.34,,,
1915,Michelle Taylor,walshfelicia@gmail.com,Spain,2022-08-18,412,Too Electronics,Accessories,31,2476,2024-05-02,8,1329.42,,,
2232,Francis Harrison,christopher98@hotmail.com,Saint Barthelemy,2024-06-03,412,Too Electronics,Accessories,31,3393,2024-02-06,1,1390.28,,,
1269,Laurie Campbell,yrobinson@yahoo.com,Saint Martin,2023-12-26,412,Too Electronics,Accessories,31,3632,2024-02-17,10,1380.39,,,
788,Raymond Mejia,davidsloan@cline.info,Montenegro,2024-02-07,412,Too Electronics,Accessories,31,4880,2024-07-16,7,634.56,,,
1728,Richard Wallace,daniellegomez@fowler.org,French Southern Territories,2021-09-19,412,Too Electronics,Accessories,31,5303,2024-04-22,1,644.78,,,
2062,Ashlee Cruz,johnsonbrittney@johnson-martin.com,Uruguay,2022-06-10,412,Too Electronics,Accessories,31,5933,2024-02-02,5,1403.57,,,
1655,Diane Campos,bushbrandi@hotmail.com,Timor-Leste,2021-03-03,412,Too Electronics,Accessories,31,6024,2024-07-30,3,232.28,,,
2057,Sarah Lewis,torresdonald@hatfield.org,Bosnia and Herzegovina,2024-05-08,412,Too Electronics,Accessories,31,6060,2024-04-27,9,555.81,,,
833,Timothy Hardy,collinsscott@white-hill.com,Syrian Arab Republic,2020-01-04,412,Too Electronics,Accessories,31,6179,2024-05-15,8,1175.61,,,
114,Kimberly Long,gibsonemily@gmail.com,Mayotte,2023-04-06,412,Too Electronics,Accessories,31,6609,2024-05-15,3,883.78,,,
2993,Alicia Wilkins,adamsrobert@baker.com,British Virgin Islands,2024-07-19,412,Too Electronics,Accessories,31,6911,2024-07-28,8,1057.1,,,
1077,Charles Bowman,reillygina@yahoo.com,Tanzania,2020-01-11,412,Too Electronics,Accessories,31,6956,2024-02-18,9,941.06,,,
523,James Dennis,zwatkins@white-hoffman.org,Norway,2024-03-01,412,Too Electronics,Accessories,31,7055,2024-07-08,6,892.9,,,
2217,Mark Davis,jessicachaney@jordan-garcia.com,Algeria,2024-03-09,412,Too Electronics,Accessories,31,7730,2024-06-01,5,975.1,,,
1861,Isaiah Cordova,jessica92@finley-beck.net,Saudi Arabia,2020-02-29,412,Too Electronics,Accessories,31,8028,2024-08-02,6,932.02,,,
1801,Leslie Hernandez,pcoleman@gmail.com,Russian Federation,2020-01-29,412,Too Electronics,Accessories,31,8295,2024-03-13,3,759.91,,,
2671,Melissa Jones,cindy61@joseph.com,Uruguay,2021-04-17,412,Too Electronics,Accessories,31,8770,2024-03-18,1,1250.26,,,
1713,Tyler Peterson,njarvis@gmail.com,Hong Kong,2024-05-27,412,Too Electronics,Accessories,31,8919,2024-09-22,9,857.97,,,
2632,Kenneth Riley,scook@alvarado.com,Monaco,2022-07-26,412,Too Electronics,Accessories,31,9663,2024-04-23,3,518.44,,,
438,Monica Perkins,nhammond@gmail.com,Burkina Faso,2023-01-18,413,Spend Clothing,Clothing,476,19,2024-02-20,5,228.5,,,
2423,Richard Robertson,tiffanycortez@gmail.com,Pakistan,2024-10-15,413,Spend Clothing,Clothing,476,248,2024-03-14,1,585.23,,,
508,Madeline Lowery,hrosario@davis-tran.biz,India,2020-12-06,413,Spend Clothing,Clothing,476,1310,2024-06-23,5,727.01,,,
1450,Brittany Hammond,donald34@goodwin.com,French Southern Territories,2023-05-04,413,Spend Clothing,Clothing,476,1738,2024-09-01,1,441.35,,,
2754,Tracy Dunlap,bradleysamantha@martinez.biz,Tanzania,2021-04-21,413,Spend Clothing,Clothing,476,2180,2024-04-23,10,416.56,,,
2303,William Brown,mitchellalan@miller-rose.com,Anguilla,2024-01-24,413,Spend Clothing,Clothing,476,2974,2024-09-25,6,556.5,,,
1680,Jennifer Green,lewisdennis@lloyd.biz,Reunion,2024-09-22,413,Spend Clothing,Clothing,476,3929,2024-07-29,8,896.73,,,
1693,Andrew Ellis,williamenglish@yahoo.com,Swaziland,2020-07-01,413,Spend Clothing,Clothing,476,4119,2024-06-14,9,59.01,,,
2620,Daniel Miller,wrodriguez@meyers-kerr.com,Denmark,2022-02-27,413,Spend Clothing,Clothing,476,6390,2024-07-27,1,1323.56,,,
2733,Kayla Marquez,qjohnson@brown.biz,Nigeria,2020-02-12,413,Spend Clothing,Clothing,476,6962,2024-10-24,1,627.54,,,
1380,Mark Rojas,albertwoods@watkins-sims.info,India,2021-03-16,413,Spend Clothing,Clothing,476,7187,2024-05-04,9,1024.18,,,
1593,Richard Buchanan,tcollier@hotmail.com,Botswana,2024-07-05,413,Spend Clothing,Clothing,476,7716,2024-10-08,7,1347.58,,,
879,Jessica Baker,kimberlybartlett@yahoo.com,Libyan Arab Jamahiriya,2021-06-03,413,Spend Clothing,Clothing,476,8844,2024-02-03,7,467.89,,,
1312,Stephanie Perez,vlopez@freeman-adams.com,Trinidad and Tobago,2020-04-30,413,Spend Clothing,Clothing,476,9096,2024-03-13,3,1318.0,,,
2972,Jason Parker,ashley53@jacobson.biz,Ireland,2022-07-02,414,North Electronics,Books,458,898,2024-08-29,4,1423.36,,,
750,Lisa Johnson,hernandezrachel@hotmail.com,Latvia,2020-07-21,414,North Electronics,Books,458,1706,2024-05-08,7,261.4,,,
1893,Jacob Hoffman,christinatorres@taylor-robinson.com,Armenia,2023-04-21,414,North Electronics,Books,458,3757,2024-09-15,9,918.47,,,
136,John Lee,karenwyatt@yahoo.com,China,2023-08-12,414,North Electronics,Books,458,3772,2024-09-20,10,1213.2,,,
2136,Leslie Young,charles84@williams-davis.com,Equatorial Guinea,2022-08-28,414,North Electronics,Books,458,3971,2024-04-15,10,15.57,,,
1802,Jacob Long,mullinsariana@taylor.com,Tonga,2023-01-27,414,North Electronics,Books,458,3990,2024-01-14,2,504.15,,,
2644,Carmen Walker,javiersawyer@ortiz.com,Ecuador,2023-04-06,414,North Electronics,Books,458,4330,2024-04-15,5,85.9,,,
1399,Dawn Webb,adean@elliott-schwartz.com,Faroe Islands,2020-06-14,414,North Electronics,Books,458,4746,2024-06-03,4,944.87,,,
2679,Michelle Gonzalez,jacob61@wilkinson-james.com,Ukraine,2024-07-04,414,North Electronics,Books,458,6150,2024-03-24,2,546.72,,,
1381,Jane Smith,amyschmidt@jones-griffin.com,Guyana,2021-04-29,414,North Electronics,Books,458,6489,2024-10-19,7,130.32,,,
2415,Aimee Lopez,jodywilson@gmail.com,Senegal,2023-04-28,414,North Electronics,Books,458,6967,2024-06-12,3,318.86,,,
1849,Juan Porter,jillianmiller@davis.com,Niger,2023-11-08,414,North Electronics,Books,458,7256,2024-10-19,9,386.31,,,
160,Molly Bray,jessicarosales@myers-bell.org,Trinidad and Tobago,2020-05-20,414,North Electronics,Books,458,7362,2024-02-27,10,199.48,,,
1758,Susan Roberts,fortega@anderson.org,Libyan Arab Jamahiriya,2020-06-13,414,North Electronics,Books,458,8069,2024-09-09,5,241.24,,,
2382,Jason Morris,edwardsdana@peters-schultz.com,British Virgin Islands,2023-05-10,414,North Electronics,Books,458,8549,2024-07-03,10,1334.57,,,
1199,Rebekah Beard,smithhector@hotmail.com,Bulgaria,2022-05-05,414,North Electronics,Books,458,8709,2024-08-22,5,260.64,,,
1174,Jeff Lopez,lydiaellison@fisher-morgan.com,Bahamas,2023-04-19,414,North Electronics,Books,458,8848,2024-02-25,3,1168.73,,,
2672,Joshua Brown,adam94@hotmail.com,Slovenia,2023-07-12,414,North Electronics,Books,458,9802,2024-08-22,7,1336.44,,,
428,Ronald Lindsey,samanthawoods@yahoo.com,Guinea,2020-04-24,414,North Electronics,Books,458,9961,2024-03-01,9,1251.24,,,
177,Maria Barnes,michelle57@scott.com,Cyprus,2023-10-18,414,North Electronics,Books,458,9963,2024-03-17,9,1377.67,,,
1908,Katie Collins,stewartjohn@collins.com,Azerbaijan,2021-09-28,415,Ask Electronics,Books,193,116,2024-01-18,8,374.42,,,
2571,Jeffrey Hancock,tylerrobert@strong.com,British Virgin Islands,2020-07-04,415,Ask Electronics,Books,193,404,2024-07-15,4,1065.9,,,
2176,Michael Wood,schmidtdawn@gmail.com,Togo,2023-11-09,415,Ask Electronics,Books,193,1663,2024-02-11,1,474.46,,,
326,Marcus Case,qmoore@walker.com,Bulgaria,2020-06-26,415,Ask Electronics,Books,193,1785,2024-03-23,7,587.78,,,
2876,Melissa Martin,greg90@white-spence.com,Kyrgyz Republic,2023-02-18,415,Ask Electronics,Books,193,2929,2024-10-21,7,1241.39,,,
2673,Chad Young,deborahwillis@yahoo.com,Equatorial Guinea,2022-04-18,415,Ask Electronics,Books,193,3048,2024-05-25,8,1478.18,,,
2459,Wanda Osborne,chadyork@hotmail.com,Tokelau,2021-03-31,415,Ask Electronics,Books,193,3187,2024-05-30,3,932.24,,,
2224,Cindy Cardenas,ibrown@martin.com,Somalia,2023-03-27,415,Ask Electronics,Books,193,3244,2024-09-17,9,134.92,,,
610,Matthew Estes,smithmelissa@boone.com,Puerto Rico,2021-11-01,415,Ask Electronics,Books,193,3639,2024-04-28,5,550.5,,,
127,Kimberly Mccoy,zgeorge@lewis.com,Cambodia,2020-07-23,415,Ask Electronics,Books,193,3861,2024-02-21,8,775.39,,,
1933,Kelly Taylor,williamsjason@russell.com,Egypt,2023-02-21,415,Ask Electronics,Books,193,3968,2024-08-14,1,217.5,,,
1998,Miranda Mason,mccannmisty@hotmail.com,Costa Rica,2020-09-09,415,Ask Electronics,Books,193,5118,2024-07-23,10,660.13,,,
359,Thomas Fischer,thomasgrace@yahoo.com,Afghanistan,2021-06-12,415,Ask Electronics,Books,193,5578,2024-08-16,9,363.2,,,
2540,Brianna Campbell MD,buckjoshua@harding.com,Canada,2023-09-15,415,Ask Electronics,Books,193,6176,2024-01-13,8,1237.81,,,
2157,Rachel Morris,cameron31@gmail.com,Nigeria,2020-11-02,415,Ask Electronics,Books,193,6414,2024-07-24,5,639.07,,,
1125,Daniel Garcia III,ramirezraymond@johnson.com,Bouvet Island (Bouvetoya),2021-04-30,415,Ask Electronics,Books,193,7123,2024-05-23,1,140.28,,,
2130,Sierra Burton,michaelmunoz@hotmail.com,Kiribati,2021-11-27,415,Ask Electronics,Books,193,7199,2024-04-14,9,11.45,,,
2589,Melissa Ramirez,wilsondouglas@mccoy.net,Guatemala,2023-12-16,415,Ask Electronics,Books,193,7280,2024-01-03,9,872.52,,,
2040,Nathan Kerr,hendricksdana@becker.info,Ethiopia,2022-12-11,415,Ask Electronics,Books,193,7582,2024-02-10,5,258.81,,,
1383,Olivia Warren,grayjoseph@gmail.com,Cayman Islands,2020-08-15,415,Ask Electronics,Books,193,9358,2024-08-27,8,1232.61,,,
148,Cheryl Hayes,jenna88@castillo-gibson.com,Bouvet Island (Bouvetoya),2021-03-23,415,Ask Electronics,Books,193,9441,2024-07-21,4,799.15,,,
543,Lisa Berry,mitchellanthony@yahoo.com,Sweden,2024-08-14,415,Ask Electronics,Books,193,9781,2024-03-06,4,134.96,,,
2285,Bethany Ibarra,millerbrandy@aguilar-keller.info,Lesotho,2024-05-31,416,Less Accessories,Books,222,150,2024-03-20,3,300.98,,,
1335,Logan Logan,christina77@gmail.com,South Africa,2020-05-23,416,Less Accessories,Books,222,159,2024-02-07,1,831.88,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,416,Less Accessories,Books,222,210,2024-01-15,9,1314.93,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,416,Less Accessories,Books,222,240,2024-10-23,4,643.87,,,
2606,Melinda Perkins,bellmichael@gmail.com,Saint Pierre and Miquelon,2022-01-02,416,Less Accessories,Books,222,347,2024-03-15,6,960.82,,,
2549,Michael Jennings,elliottdaniel@martinez.org,Belgium,2022-10-26,416,Less Accessories,Books,222,867,2024-04-18,6,226.85,,,
1431,Benjamin Taylor,daniellesmith@yahoo.com,Brunei Darussalam,2021-10-31,416,Less Accessories,Books,222,2018,2024-02-25,8,787.98,,,
1099,Brooke Griffith,michaelquinn@gmail.com,Thailand,2024-03-21,416,Less Accessories,Books,222,2753,2024-10-24,7,388.69,,,
747,Jeffrey Jackson,angelarobinson@smith.com,Saint Lucia,2022-01-07,416,Less Accessories,Books,222,3086,2024-10-11,3,990.54,,,
1332,Joseph Miller,sawyeraaron@hotmail.com,Estonia,2024-02-15,416,Less Accessories,Books,222,3711,2024-10-18,4,314.26,,,
2472,Rachel Burton,hillsteven@wilson-thompson.com,French Guiana,2023-09-11,416,Less Accessories,Books,222,3773,2024-02-09,8,602.15,,,
109,Katherine Hicks,holly10@thomas.org,Pakistan,2024-08-01,416,Less Accessories,Books,222,3952,2024-02-08,5,621.19,,,
1080,Devin Best,laura86@miller-bullock.biz,Armenia,2024-10-12,416,Less Accessories,Books,222,4128,2024-05-07,1,376.24,,,
139,Jared Evans,littlemichael@wilson.com,Zambia,2021-07-07,416,Less Accessories,Books,222,4432,2024-10-20,4,1250.9,,,
